date,negative,netural,positive
2020-12-16,6.104189664,-26.19578376,28.26039632
2020-12-17,-15.58978826,-34.93712017,54.83715626
2020-12-18,1.730492521,-29.63874099,37.86322064
2020-12-21,16.81462615,-27.82634366,20.82079755
2020-12-22,34.17128444,-26.29474077,7.259413883
2020-12-23,46.375316,-29.12048557,-1.361030743
2020-12-24,10.18139462,-22.79440337,20.95878781
2020-12-25,-1.843142277,-12.02337924,18.90658949
2020-12-28,2.837987442,-17.69260997,17.94334717
2020-12-29,5.786938922,-29.99439541,35.6779626
2020-12-30,14.95862536,-25.82358143,21.62069147
2020-12-31,5.110992439,-30.66308656,35.98245434
2021-1-1,-4.710935712,-7.732385993,14.10913414
2021-1-4,-6.09042304,-58.0420083,78.4946461
2021-1-5,-6.121039838,-59.00709826,80.99724092
2021-1-6,18.32610758,-28.97451919,22.74209772
2021-1-7,8.088390935,-27.18185207,26.47295961
2021-1-8,-10.93642616,-30.02174452,48.2332533
2021-1-11,17.40385475,-23.04592338,11.74551184
2021-1-12,6.599377565,-22.52530888,23.36531235
2021-1-13,-12.08127701,-31.91652775,50.79637645
2021-1-14,7.767900884,-25.00711703,23.64246446
2021-1-15,5.430019893,-33.90499619,39.78971824
2021-1-18,14.57397249,-25.52785301,20.48638776
2021-1-19,9.869775362,-24.09597418,19.49946513
2021-1-20,-12.21880972,-22.3193756,40.27562926
2021-1-21,0.832534513,-19.98426333,23.85777053
2021-1-22,28.29388773,-26.01481664,11.65792238
2021-1-25,6.768799577,-24.44142354,26.10988566
2021-1-26,6.174270084,-23.87217993,25.18266276
2021-1-27,41.62540165,-29.87922832,4.170836851
2021-1-28,20.07636051,-24.32466075,15.67068274
2021-1-29,28.4523313,-26.37853613,10.69186756
2021-2-1,9.796822786,-20.28748703,18.06400485
2021-2-2,48.43463719,-33.83426264,3.739101887
2021-2-3,30.56654354,-36.31688857,21.04547113
2021-2-4,17.97285044,-29.0745737,23.90576396
2021-2-5,49.53314593,-43.28342769,15.28474253
2021-2-8,38.26852156,-36.59233272,16.14734401
2021-2-9,39.63977665,-39.60806626,18.76846567
2021-2-10,20.28517707,-45.76321098,45.08006987
2021-2-11,31.96612084,-38.98184404,27.18368368
2021-2-12,11.47300262,-26.0662944,23.3337948
2021-2-15,-18.9195627,-29.76380441,55.16672195
2021-2-16,-6.075407906,-37.60588086,52.98900729
2021-2-17,30.11917803,-35.8800976,24.22212365
2021-2-18,28.91810747,-32.99824867,20.28955916
2021-2-19,35.11891639,-40.04491478,24.37060229
2021-2-22,35.38145058,-47.38681248,34.95181834
2021-2-23,-20.21498683,-42.90408191,74.96679518
2021-2-24,26.36960469,-33.0887585,18.12917
2021-2-25,17.25337161,-45.46059805,44.41576193
2021-2-26,61.24606507,-42.58080962,5.919350542
2021-3-1,-4.725421023,-58.78567737,80.87658997
2021-3-2,17.39674173,-39.77796325,40.40088927
2021-3-3,18.05196922,-45.81875533,42.51252975
2021-3-4,59.67698462,-46.0083645,10.16581151
2021-3-5,34.19186074,-53.92435279,42.42757225
2021-3-8,-6.478601161,-39.99589601,59.38610357
2021-3-9,40.05441449,-45.81301907,25.87871172
2021-3-10,19.77194381,-41.17747325,34.8500534
2021-3-11,11.21031916,-56.16433513,63.97864091
2021-3-12,13.43814134,-43.72337055,45.42473933
2021-3-15,-8.801619112,-37.08317512,55.01396811
2021-3-16,36.32652576,-44.1453529,29.93477343
2021-3-17,21.42618532,-48.00218952,45.18381504
2021-3-18,40.10970537,-42.60212851,20.09941301
2021-3-19,32.94877357,-34.08737728,16.0672213
2021-3-22,20.74284662,-38.58221915,35.16421394
2021-3-23,33.30689334,-44.09193248,29.33294966
2021-3-24,32.9212393,-37.40261218,22.69929159
2021-3-25,58.00855726,-51.45436466,20.21201278
2021-3-26,41.35990995,-49.85149467,32.61897542
2021-3-29,3.7304215,-35.58142436,43.41808487
2021-3-30,6.751510493,-42.74265242,49.30291332
2021-3-31,-1.814385634,-37.38068351,54.23244654
2021-4-1,23.74089645,-46.97244629,41.03976597
2021-4-2,-25.28478462,-34.88285694,68.31040053
2021-4-5,21.74150184,-37.7128607,27.4737117
2021-4-6,19.00749058,-33.32484481,28.14908904
2021-4-7,-7.204302054,-44.22888312,62.76943696
2021-4-8,-7.78405264,-41.78279254,61.22828776
2021-4-9,7.866626661,-38.55106804,43.74133302
2021-4-12,-23.90458605,-35.84439957,67.49426056
2021-4-13,11.15436861,-40.19956639,44.14681108
2021-4-14,-4.694235828,-31.16323492,46.36915643
2021-4-15,-8.83921963,-41.42469919,61.6146483
2021-4-16,-20.45554423,-31.23345029,56.90175515
2021-4-19,-9.052410811,-36.92517677,54.06907736
2021-4-20,18.22214185,-35.40891868,32.3504529
2021-4-21,-11.41456208,-33.08089632,53.06753394
2021-4-22,-6.626861682,-33.95295081,49.69429781
2021-4-23,-3.980644092,-22.47535172,34.55700992
2021-4-26,2.454909999,-31.80673152,42.30059111
2021-4-27,-4.010035379,-30.14852262,44.72770709
2021-4-28,-11.39894279,-32.10394141,53.9748335
2021-4-29,-25.20361738,-33.83994654,64.75360209
2021-4-30,-27.61708708,-32.5776144,66.48394004
2021-5-3,22.69318418,-30.13705841,25.94443579
2021-5-4,15.83488434,-30.95129487,26.46074852
2021-5-5,33.1637973,-37.87905371,23.1013968
2021-5-6,-5.097633421,-29.63733158,43.99845509
2021-5-7,7.536210647,-35.44622797,37.94668677
2021-5-10,-6.981053997,-28.79665565,43.35242406
2021-5-11,27.36753456,-34.0500271,24.92298031
2021-5-12,19.14667391,-38.2484116,37.60083681
2021-5-13,50.68515864,-44.45606035,14.54729474
2021-5-14,17.78867221,-31.50431046,27.91490574
2021-5-17,20.22136799,-30.45955837,24.05822855
2021-5-18,0.619919077,-30.30312511,40.38111192
2021-5-19,49.36334294,-27.48152435,-5.715650238
2021-5-20,53.60468081,-38.23214418,2.629971355
2021-5-21,3.780254662,-29.19597608,33.7285469
2021-5-24,-8.123696491,-31.06413746,47.02947827
2021-5-25,-3.7118838,-38.08296169,54.93419701
2021-5-26,3.705395539,-35.74102768,41.3875069
2021-5-27,40.92749787,-36.16450968,16.19861464
2021-5-28,8.204276834,-40.60956195,45.22168061
2021-5-31,-18.3451995,-22.86155537,49.35734349
2021-6-1,-25.41585949,-35.98185703,68.68714343
2021-6-2,4.677042339,-35.38753596,45.53530292
2021-6-3,-13.37671407,-33.78733969,55.10121451
2021-6-4,26.29164842,-35.78644267,26.99238482
2021-6-7,5.086970806,-26.47543618,30.72039258
2021-6-8,17.18283042,-33.28726971,28.67594975
2021-6-9,-9.955221452,-46.65341562,68.50152046
2021-6-10,-2.254584547,-29.37412488,41.91606604
2021-6-11,-18.63159427,-32.81794718,59.56650184
2021-6-14,19.76124728,-29.2862989,21.31575215
2021-6-15,39.64059934,-33.11936489,9.902521253
2021-6-16,15.47422531,-33.11552501,29.43755861
2021-6-17,-3.8295213,-30.97962183,46.62152693
2021-6-18,37.13499795,-25.48961785,4.290264249
2021-6-21,16.12444891,-26.90850544,23.65108481
2021-6-22,-5.011827601,-32.36235183,47.7091883
2021-6-23,21.01928614,-33.85898462,28.54098734
2021-6-24,14.65351403,-35.77735421,37.52604328
2021-6-25,-10.027307,-31.82133293,51.21335195
2021-6-28,5.719756376,-32.25275931,40.79143724
2021-6-29,23.76592456,-28.27070236,18.04842842
2021-6-30,10.90707672,-41.63751301,46.39072292
2021-7-1,11.9156189,-36.03234464,35.18886875
2021-7-2,-3.468091458,-31.47717553,43.76892321
2021-7-5,11.5709298,-33.32074949,36.30990241
2021-7-6,9.270011626,-26.7879121,29.76540159
2021-7-7,3.466326915,-32.28456813,41.33337998
2021-7-8,23.9725146,-31.80745055,20.5529497
2021-7-9,-9.001834404,-27.93897122,46.27350225
2021-7-12,-4.376920236,-23.1405043,32.94506082
2021-7-13,-4.185831416,-25.34841764,39.12669232
2021-7-14,9.398108661,-35.65476888,37.14787532
2021-7-15,-0.669398561,-27.74846563,37.87393004
2021-7-16,13.47664102,-26.28495437,23.05134085
2021-7-19,30.79313885,-28.7409693,11.50294733
2021-7-20,25.58869179,-32.52202451,18.92040108
2021-7-21,-1.119015753,-28.22932291,36.88402657
2021-7-22,5.631190395,-28.53079528,33.98949073
2021-7-23,-26.43412554,-29.93670288,64.041014
2021-7-26,-13.02943341,-29.39861739,51.87686536
2021-7-27,33.9505083,-31.57250574,11.74065946
2021-7-28,13.88458216,-35.61562657,35.5108927
2021-7-29,19.70829454,-24.75389189,17.9927417
2021-7-30,-14.79210617,-35.03609532,58.2655929
2021-8-2,36.55648818,-28.79971583,9.617074773
2021-8-3,10.39406065,-31.19731298,34.60254291
2021-8-4,7.084957413,-25.65827429,31.12560967
2021-8-5,8.97776301,-25.70174962,28.1402458
2021-8-6,-16.34638482,-27.47966096,51.97483571
2021-8-9,28.69093293,-22.33221322,6.88103652
2021-8-10,26.85136427,-27.02804816,12.39747409
2021-8-11,-21.64435555,-32.39601576,64.71733487
2021-8-12,-23.22842082,-38.20222652,72.71603637
2021-8-13,5.025223836,-32.6497705,39.60865514
2021-8-16,33.5346867,-27.71363398,8.529943049
2021-8-17,13.58485168,-36.21507552,38.28436374
2021-8-18,7.111979591,-31.42913973,35.09959354
2021-8-19,12.78915864,-28.62794676,27.85055326
2021-8-20,8.334357738,-28.22647393,32.12965783
2021-8-23,15.10497202,-24.68029088,20.07925549
2021-8-24,-5.418350641,-24.96085194,36.06028447
2021-8-25,-0.820967287,-21.8818495,28.55786636
2021-8-26,7.201689601,-25.45426071,29.39797424
2021-8-27,-18.26829414,-28.47703701,54.19688995
2021-8-30,-19.50850472,-26.7433044,52.82164593
2021-8-31,-18.77927117,-31.24911055,57.28654471
2021-9-1,11.26300338,-32.51541749,33.28556728
2021-9-2,-8.606986657,-34.68257284,57.28838273
2021-9-3,1.839130908,-37.03737718,48.2412065
2021-9-6,-7.412804117,-26.82190803,43.57036704
2021-9-7,7.930485532,-37.20514619,41.64999011
2021-9-8,15.73440976,-33.80598903,34.19425666
2021-9-9,8.25027648,-33.22726324,38.6229149
2021-9-10,15.13969477,-29.35200861,25.2696697
2021-9-13,24.32403854,-23.50708097,12.07251892
2021-9-14,-9.976353981,-35.52538487,56.72572587
2021-9-15,2.37524638,-28.93715134,37.57837935
2021-9-16,26.20785828,-31.08334374,20.91265819
2021-9-17,-2.144373745,-29.14100724,41.37250632
2021-9-20,28.0299926,-24.83520085,7.596115515
2021-9-21,31.4095393,-20.15856269,0.498225875
2021-9-22,-0.874368519,-32.21698797,42.19458513
2021-9-23,15.0667408,-25.33212534,19.5187524
2021-9-24,6.83936711,-25.24990338,26.85183835
2021-9-27,-5.315149635,-23.80304839,39.11870267
2021-9-28,6.865171997,-32.1914036,36.44811818
2021-9-29,21.54517168,-33.29564962,23.98662922
2021-9-30,19.94881423,-33.48543248,28.83847778
2021-10-1,18.48337649,-19.09473321,10.15395646
2021-10-4,14.12024014,-13.76263997,6.142043903
2021-10-5,3.83306847,-18.87816837,21.94017412
2021-10-6,12.66968767,-25.65653175,18.85065733
2021-10-7,18.97372542,-20.85588065,9.928823426
2021-10-8,7.420458324,-26.31227559,28.19260347
2021-10-11,12.63521047,-27.56026757,27.55978696
2021-10-12,19.43343038,-32.99767098,27.08325136
2021-10-13,1.993278746,-37.57821679,44.57808232
2021-10-14,19.18070885,-28.85119601,22.71776836
2021-10-15,2.97203964,-25.07243741,31.19481132
2021-10-18,5.28332296,-27.80006731,32.68818218
2021-10-19,14.28869482,-23.51809242,19.77993186
2021-10-20,32.82813739,-30.74636859,10.70970732
2021-10-21,19.10996021,-25.73291022,19.91232491
2021-10-22,27.41618717,-26.36764598,11.3945296
2021-10-25,2.498954702,-26.93971992,31.51992338
2021-10-26,-1.009946927,-31.9128328,41.17643707
2021-10-27,10.99171653,-33.44992435,34.22172903
2021-10-28,-1.710340673,-27.99068868,40.92787657
2021-10-29,0.171556013,-23.39983222,31.42894645
2021-11-1,14.27630141,-25.84144917,21.72566402
2021-11-2,-11.3699595,-27.21651268,43.39275374
2021-11-3,10.70735462,-29.9394148,29.80563089
2021-11-4,26.96440515,-21.56885511,4.511946619
2021-11-5,-19.19777113,-24.78333393,51.14465159
2021-11-8,-9.37331834,-13.30326346,25.00062615
2021-11-9,-3.071008997,-25.44886336,37.42664458
2021-11-10,10.03708715,-27.73044682,27.30015227
2021-11-11,2.699546486,-35.83720562,45.50691737
2021-11-12,-20.62718488,-27.27610445,52.66047348
2021-11-15,18.16512919,-28.96960497,21.61006458
2021-11-16,22.18260521,-29.59890729,21.28600264
2021-11-17,-5.273550106,-29.7989535,45.60924648
2021-11-18,9.58570805,-28.43251783,28.65667859
2021-11-19,19.56175405,-36.97672588,32.59939261
2021-11-22,20.91021186,-26.26835677,17.69549884
2021-11-23,15.61486669,-24.99498561,18.82623649
2021-11-24,20.54374696,-24.99273895,15.76842735
2021-11-25,13.78796789,-21.0660903,19.47684167
2021-11-26,9.199787036,-28.4946464,29.74286845
2021-11-29,44.2891739,-23.60486886,-6.044550687
2021-11-30,30.63956266,-19.45336485,-0.173408374
2021-12-1,49.33407672,-26.55285263,-6.389568567
2021-12-2,18.96312043,-28.33747351,22.2592295
2021-12-3,23.12930095,-14.72252354,0.757332236
2021-12-6,0.337618142,-17.47459111,23.01518686
2021-12-7,1.583381172,-24.27935115,32.16800891
2021-12-8,19.19420074,-17.77905416,11.94318339
2021-12-9,-6.30227682,-25.32026353,38.91770165
2021-12-10,18.13537381,-24.58152536,18.38124877
2021-12-13,-2.555142552,-18.43351188,29.55973803
2021-12-14,12.39781515,-26.92104334,27.65251812
2021-12-15,16.4762315,-24.83635163,19.64711428
2021-12-16,21.61888925,-31.69964048,22.71769247
2021-12-17,5.973532096,-20.88576508,21.45200664
2021-12-20,10.94982611,-16.79112181,13.37766887
2021-12-21,38.88835747,-23.82756713,-1.562802434
2021-12-22,-9.524427015,-27.06260934,44.93329683
2021-12-23,-12.04799795,-25.67647198,45.95403033
2021-12-24,-13.69572765,-13.44636601,31.78573664
2021-12-27,5.391963143,-27.0472877,33.8218025
2021-12-28,26.48592827,-24.02890283,10.35656221
2021-12-29,16.44332792,-23.60414901,19.03313594
2021-12-30,2.629604042,-26.63545647,34.06358479
2021-12-31,2.802212954,-19.87028563,22.02947748
2022-1-3,-8.300363511,-11.16040066,22.2693768
2022-1-4,8.437022906,-19.63983637,21.5414661
2022-1-5,-2.736305043,-25.90968549,38.80925551
2022-1-6,18.68031774,-25.36465031,16.58664557
2022-1-7,24.43119997,-26.59631768,14.1131939
2022-1-10,-0.448110435,-22.93941423,29.79425827
2022-1-11,19.19463483,-18.04926866,9.72784102
2022-1-12,-2.559246898,-23.69168916,34.51097319
2022-1-13,2.02254352,-21.36594099,26.76469833
2022-1-14,24.40029991,-29.0536451,18.83925624
2022-1-17,-13.98855627,-15.75359985,35.17106085
2022-1-18,-1.036171618,-28.80211549,39.90026061
2022-1-19,-0.991691012,-20.48288321,27.51638398
2022-1-20,11.91174371,-28.77356687,29.03765565
2022-1-21,27.15042168,-26.10781756,11.49171174
2022-1-24,13.67575124,-23.64390257,18.89370776
2022-1-25,0.508775787,-25.64543989,30.60917785
2022-1-26,-2.23365224,-25.75351,34.08074491
2022-1-27,17.41696179,-23.22929007,16.66217205
2022-1-28,-9.619629731,-23.40717497,38.32494494
2022-1-31,-15.57850921,-14.09235904,31.23529612
2022-2-1,-0.170678794,-1.553339899,2.130833477
2022-2-2,-0.150656044,-3.677502573,5.09240932
2022-2-3,8.184449241,-6.873153925,1.903510243
2022-2-4,17.93662216,-17.93456885,11.51066245
2022-2-7,10.69766903,-15.59570917,11.39809608
2022-2-8,2.834655426,-16.04304785,18.0432086
2022-2-9,14.13801272,-15.89590457,8.517267518
2022-2-10,9.51335834,-23.43631831,24.47647423
2022-2-11,19.47002939,-23.60344538,14.95231235
2022-2-14,-8.611515205,-24.30796251,40.80823757
2022-2-15,4.310501008,-25.13450462,29.62602419
2022-2-16,18.06956962,-20.06748268,11.92365307
2022-2-17,10.94436637,-17.33836442,14.91904701
2022-2-18,0.329303339,-18.82377496,25.70662159
2022-2-21,6.077378903,-16.81166735,16.29122333
2022-2-22,6.692045821,-16.43227112,14.96561037
2022-2-23,6.932916276,-22.11115035,23.61687563
2022-2-24,21.76236604,-21.43419135,11.57057928
2022-2-25,-14.51942743,-25.51676139,46.18005078
2022-2-28,17.73107432,-22.4683468,16.48833203
2022-3-1,11.34345423,-18.04515362,15.87826139
2022-3-2,10.52352894,-22.48768237,21.58566973
2022-3-3,6.974521969,-22.08581334,23.25283699
2022-3-4,-1.567691844,-18.86872399,29.46111749
2022-3-7,14.49628666,-14.74034712,5.14451699
2022-3-8,19.08089855,-20.14896578,11.45462836
2022-3-9,-1.306344762,-25.38740405,32.33525258
2022-3-10,24.31711689,-28.76457915,16.61676966
2022-3-11,10.34276163,-17.77287054,17.23780344
2022-3-14,17.6187149,-17.756641,7.720246643
2022-3-15,15.68164505,-24.45575953,20.66058551
2022-3-16,-0.358698493,-22.05623177,28.59880961
2022-3-17,18.98826788,-23.8658317,13.54292662
2022-3-18,-5.39669767,-30.51459739,43.90062363
2022-3-21,-7.329105282,-18.34688628,30.57152329
2022-3-22,-1.749779096,-23.38473213,32.44472559
2022-3-23,16.63304245,-24.63877806,17.98885266
2022-3-24,21.18420565,-23.07121009,12.90507019
2022-3-25,-8.823258309,-28.79996532,46.10788149
2022-3-28,4.379237669,-25.29085994,30.4387958
2022-3-29,23.4518366,-24.85309124,13.02983105
2022-3-30,20.35748525,-25.13613999,17.02054529
2022-3-31,14.70123821,-24.13126567,20.79800323
2022-4-1,6.103192817,-32.0179818,36.91185194
2022-4-4,4.645025086,-9.7292642,9.408070832
2022-4-5,3.328799007,-8.487357706,9.208176121
2022-4-6,8.105752937,-21.59390181,21.62800297
2022-4-7,18.19718205,-20.65987474,11.96203527
2022-4-8,2.210217625,-23.6753498,28.51110561
2022-4-11,6.069775917,-18.79403737,18.21476539
2022-4-12,-5.183810696,-27.47572649,41.1510554
2022-4-13,-1.103176907,-27.52176857,36.25303455
2022-4-14,8.221115068,-30.18193123,35.89972354
2022-4-15,2.044473924,-28.99645907,37.23505938
2022-4-18,2.575601982,-21.01359531,25.76472273
2022-4-19,14.84071141,-28.15068075,24.18343389
2022-4-20,29.98533639,-27.55448017,11.922663
2022-4-21,-3.440660708,-31.27072185,45.82634285
2022-4-22,-17.90082636,-34.66868532,61.87702478
2022-4-25,24.49493618,-24.94407472,11.08683679
2022-4-26,25.44110208,-29.65516677,15.73667815
2022-4-27,-9.650395788,-28.29220459,45.52144434
2022-4-28,13.73469153,-30.19302011,27.76355178
2022-4-29,6.589313939,-31.37805521,36.0983943
2022-5-2,30.90751818,-13.17781305,-10.11941543
2022-5-3,5.643799603,-17.48770195,16.64267395
2022-5-4,12.74208197,-21.37452418,18.93215299
2022-5-5,28.71823177,-31.41873071,15.61760626
2022-5-6,19.07355905,-33.0826104,28.06563261
2022-5-9,7.741338223,-33.74902251,37.66523051
2022-5-10,19.07078962,-26.41769877,19.26848805
2022-5-11,18.38502949,-27.65090263,21.18143435
2022-5-12,33.61644036,-34.67288914,17.02460562
2022-5-13,-4.439329011,-28.57668075,39.96454471
2022-5-16,41.55399743,-32.92076054,7.160289437
2022-5-17,22.31544236,-29.41783318,21.08367658
2022-5-18,7.089781567,-26.41300476,27.4689844
2022-5-19,25.72288537,-23.08864138,6.574548632
2022-5-20,8.884233665,-35.01732358,41.72365491
2022-5-23,13.29240897,-30.21086761,27.94793631
2022-5-24,9.299753934,-29.10425988,30.52122422
2022-5-25,17.66621266,-30.28169927,26.93770072
2022-5-26,18.24491052,-30.5914447,27.04865171
2022-5-27,-15.00206412,-31.77325305,54.38684382
2022-5-30,-8.288856246,-27.59448799,45.89530899
2022-5-31,-8.718452409,-27.52094185,43.13626808
2022-6-1,-0.758343047,-32.24051255,38.92118824
2022-6-2,30.55670717,-36.74949345,25.13907218
2022-6-3,7.383521955,-20.1803681,21.55745195
2022-6-6,-16.63778455,-25.612973,47.71048132
2022-6-7,-2.072251696,-22.3470995,31.2683788
2022-6-8,11.44205074,-35.26324645,36.88107923
2022-6-9,21.67549364,-28.70498234,18.57612001
2022-6-10,-15.76304495,-35.7357575,62.00238739
2022-6-13,0.532088693,-21.90832299,27.16018671
2022-6-14,21.06632907,-34.39592192,25.28860214
2022-6-15,25.3423116,-34.66619241,23.43025307
2022-6-16,47.69513157,-34.81046551,0.923086777
2022-6-17,13.57520855,-33.58989921,31.65925343
2022-6-20,3.510642946,-28.01246223,32.32538837
2022-6-21,31.26448454,-20.75707644,0.022005886
2022-6-22,24.98353045,-28.28544268,14.50809367
2022-6-23,32.07813221,-24.85839592,4.771652862
2022-6-24,34.45585759,-29.40971828,15.00864899
2022-6-27,32.24305417,-25.29110324,7.253928006
2022-6-28,24.67870748,-25.60791135,13.40276195
2022-6-29,28.58153763,-29.42794655,14.16949614
2022-6-30,29.62501179,-35.09783518,20.52767269
2022-7-1,2.631708287,-26.73863363,33.31607358
2022-7-4,24.08120893,-23.76401013,15.97300863
2022-7-5,21.35031543,-21.59042585,12.7795964
2022-7-6,39.88609487,-30.74478447,9.904401794
2022-7-7,21.67202101,-26.83109036,16.86374746
2022-7-8,-12.69596505,-35.3967115,61.01182026
2022-7-11,19.9166131,-23.03920612,15.59269365
2022-7-12,15.39626534,-22.8602941,19.68893974
2022-7-13,30.15210971,-28.06252134,12.61971569
2022-7-14,15.65407161,-30.35977426,25.16315776
2022-7-15,11.06259134,-37.93597209,41.12374184
2022-7-18,19.01518388,-29.05477178,21.2543233
2022-7-19,9.668202398,-35.72652036,39.69470875
2022-7-20,28.94188216,-23.53407264,6.213886537
2022-7-21,41.31819121,-22.99067366,-4.103323311
2022-7-22,8.940963285,-20.7115888,21.20656541
2022-7-25,8.409310656,-27.19704759,30.64047491
2022-7-26,29.31987882,-31.31234039,21.4220451
2022-7-27,17.92176009,-22.16457418,13.16245818
2022-7-28,4.983037762,-23.86849441,25.36004739
2022-7-29,13.66864984,-25.08419876,22.88781452
2022-8-1,0.491984501,-27.90738505,35.92434698
2022-8-2,8.309982466,-18.13698232,18.36452488
2022-8-3,33.43590415,-27.45755678,6.974774987
2022-8-4,48.34350872,-33.16341695,3.863510847
2022-8-5,25.43736429,-23.82899608,12.15470485
2022-8-8,-4.504517518,-20.04879557,31.31192146
2022-8-9,15.15301248,-23.85938734,20.6953946
2022-8-10,4.998378155,-33.05169502,39.65777834
2022-8-11,10.06780614,-24.40282464,22.96448387
2022-8-12,-3.73189795,-29.1725671,42.93177414
2022-8-15,11.6249411,-24.14394954,22.84647362
2022-8-16,26.85176941,-26.5519138,13.22220191
2022-8-17,25.58560968,-28.66801131,17.18943562
2022-8-18,17.05042665,-18.21558005,12.14316182
2022-8-19,15.18335669,-24.01516625,20.44498062
2022-8-22,17.73532487,-20.99067342,13.21027261
2022-8-23,39.18717758,-30.55143777,8.28561084
2022-8-24,24.73688205,-32.96688271,23.4691866
2022-8-25,34.77053382,-27.78597128,10.13369685
2022-8-26,2.837916279,-18.39290863,23.39480111
2022-8-29,48.77716944,-30.93350726,-1.843497783
2022-8-30,15.51970692,-27.66960236,24.94889478
2022-8-31,7.976285148,-28.47986129,29.63246308
2022-9-1,17.46608442,-28.21775776,21.31381015
2022-9-2,28.49641353,-31.9767513,19.50186095
2022-9-5,14.58688188,-22.17980915,16.89028844
2022-9-6,27.70894324,-30.47015557,21.4246452
2022-9-7,28.35995673,-27.18858317,15.50640124
2022-9-8,36.33939908,-35.65960026,18.61246988
2022-9-9,11.07583152,-25.56971377,24.04756284
2022-9-12,10.13439742,-13.69329035,11.29168242
2022-9-13,20.61727913,-33.4132219,28.16852885
2022-9-14,12.8087907,-23.87763077,20.81425291
2022-9-15,34.62951851,-24.8323288,3.793171667
2022-9-16,22.1267176,-30.42282763,24.08052516
2022-9-19,44.51319664,-30.27220125,-2.452538066
2022-9-20,13.68120155,-8.598693818,-2.533893764
2022-9-21,13.09779349,-13.30224618,4.370096818
2022-9-22,4.950521976,-9.529952019,6.20909369
2022-9-23,-0.973423209,-10.12303448,12.44162205
2022-9-26,13.69369209,-10.46604031,1.535604507
2022-9-27,12.91017108,-8.733942479,-2.404796749
2022-9-28,15.10861799,-9.700934798,-1.561911732
2022-9-29,6.875901699,-6.087080419,1.728351071
2022-9-30,3.23493119,-5.852752566,2.779776931
2022-10-3,5.499185354,-5.096000999,1.594731003
2022-10-4,2.797543228,-5.269725114,3.525241017
2022-10-5,3.262984395,-2.81907925,0.616867691
2022-10-6,7.484103635,-6.434399188,1.97990936
2022-10-7,1.368606925,-9.63967663,10.64876032
2022-10-10,-3.169720573,-4.502410203,8.492770843
2022-10-11,12.12509447,-10.9869628,2.460627645
2022-10-12,6.847573817,-11.23873585,7.716797501
2022-10-13,8.798387945,-7.465216458,-0.088780008
2022-10-14,4.908756929,-6.343799949,4.164480925
2022-10-17,16.58789409,-13.8281053,3.100903213
2022-10-18,9.904381657,-10.68753922,3.534800693
2022-10-19,8.856277198,-6.156362951,-1.195894822
2022-10-20,10.64505249,-6.955558926,-2.313687965
2022-10-21,9.314967394,-7.705427319,1.334029689
2022-10-24,14.54000664,-9.261326671,-2.334041506
2022-10-25,21.48080613,-10.09319484,-6.739388525
2022-10-26,11.51068458,-8.710069031,0.548357815
2022-10-27,12.20799944,-8.926024765,-0.549545243
2022-10-28,10.12739796,-9.074784368,1.75760074
2022-10-31,7.490866467,-11.73118097,7.881930351
2022-11-1,3.923573948,-6.085656345,4.273045987
2022-11-2,12.21662338,-11.28623831,2.886483945
2022-11-3,6.959452614,-9.067118108,3.255991876
2022-11-4,6.243194997,-7.375905901,4.237847954
2022-11-7,0.219558397,-4.384740591,4.263919085
2022-11-8,8.074800611,-9.016408533,4.48992978
2022-11-9,5.581773639,-8.837159649,7.610198915
2022-11-10,0.314608464,-4.503862798,5.679204926
2022-11-11,-6.991470754,-5.806592971,13.28012808
2022-11-14,8.958699882,-9.489167958,2.479958907
2022-11-15,-0.46225293,-8.347961754,12.53352407
2022-11-16,5.954212621,-4.937717587,2.4855434
2022-11-17,1.680634648,-8.584217638,9.7180994
2022-11-18,6.236687183,-9.466339052,5.180598259
2022-11-21,11.84309769,-9.554547787,2.733260959
2022-11-22,5.211368494,-7.844063312,4.624432996
2022-11-23,9.409001879,-10.08389476,3.281050563
2022-11-24,0.907188684,-6.706912965,7.470775485
2022-11-25,6.147850543,-8.660129011,4.959277079
2022-11-28,-0.223163977,-7.817163944,10.13633484
2022-11-29,-1.567903459,-6.596102059,10.2531682
2022-11-30,2.052210314,-8.470974788,9.950163513
2022-12-1,6.775833189,-11.27883711,9.14260757
2022-12-2,-0.964225352,-10.23372588,14.6588501
2022-12-5,-2.982042879,-4.655930489,8.290676862
2022-12-6,12.50353679,-8.604193121,-0.766332492
2022-12-7,17.89783084,-13.02836418,-0.786139503
2022-12-8,7.562729359,-7.403257608,3.331007048
2022-12-9,2.599675,-6.655972481,6.672515601
2022-12-12,6.536683228,-6.796055019,3.552125037
2022-12-13,1.446871027,-4.11668539,5.194785118
2022-12-14,3.218978912,-7.049502492,5.81456317
2022-12-15,11.92016977,-10.49192044,2.537145205
2022-12-16,14.31448492,-8.168230772,-1.604037136
2022-12-19,-3.235521875,-3.245460004,7.370953381
2022-12-20,-1.003387434,-4.926245004,6.048817798
2022-12-21,-0.92752534,-8.715082377,9.66420038
2022-12-22,-3.847657964,-6.867611438,13.12492821
2022-12-23,-0.365568936,-8.22073406,10.16219163
2022-12-26,1.685403943,-6.622072279,6.837351918
2022-12-27,5.104113877,-7.03390339,4.888380915
2022-12-28,0.510704115,-5.18459481,5.205277532
2022-12-29,-5.459485661,-7.147135377,13.95672831
